title,data
자산유동화에 관한 법률,"금융기관과 일반기업의 자금조달을 원활하게 하여 재무구조의 건전성을 높이고, 장기적으로 주택자금을 안정적으로 공급하여 주택금융기반을 확충하기 위하여 제정한 법률을 말한다.이 법은 자산유동화의 제도를 확립하며, 자산유동화로 발행되는 유동화증권에 투자한 투자자를 보호함으로써 국민경제의 건전한 발전에 기여함을 목적으로 1998년 9월 16일 제정하였다.우리나라의 외환위기(IMF, 1997) 이후 부동산경기의 침체, 주택건설사업자의 대량 도산 등으로 인하여 금융기관이 채권확보의 어려움을 경험하였고, 이러한 위험을 타개하기 위한 방법으로 부동산의 유동화 논의가 활발하게 제기되었는데, 이를 계기로 자산유동화에 관한 법률을 제정하였다.총칙, 자산유동화계획의 등록 및 유동화 자산의 양도 등, 유동화전문회사, 유동화증권의 발행, 보칙, 벌칙의 6장과 전문 42조 그리고 부칙으로 구성하였다."
부동산관리업,"부동산서비스를 업으로 하는 활동이다. 표준산업분류에서는 주거용부동산관리업과 비주거용건물관리업으로 세분하였다. 아파트단지를 관리하는 소규모 업자부터 빌딩과 같이 규모가 큰 부동산을 관리하는 전문회사도 있다. 전문회사는 전문적인 조직과 지식을 보유하고 부동산의 관리활동(管理活動)을 대행한다. 우리나라도 공동 주택을 전문으로 관리하는 주택관리업이 제도화되어 있으며 2014년 기준 552개 업체가 주택관리업자로 등록하였다.주택관리업은 회사규모가 영세한 편이나 발전의 여지가 있는 산업이다. 주택관리와 관련된 전문자격으로 주택관리사(住宅管理士)가 있다. 빌딩관리업을 전문으로하는 기업도 있으나, 제도화되어 있지 않아 파악이 어렵다. 빌딩경영관리사를 양성하는 민간교육기관도 있으며, 정부가 국가공인 민간자격제로 운영 중이다."
길어깨,"도로를 보호하고 비상시에 이용하기 위하여 차도에 접속하여 설치하는 도로의 부분을 말한다. 도로의 유효폭 이외에 도로변의 노면 폭에 여유를 두기 위하여 넓힌 부분이다. 비상통행이나 비상정차를 할 수 있는 곳이다. 도로에는 차도와 접속하여 길어깨를 설치하여야 한다. 다만, 보도 또는 주정차대가 설치되어 있는 경우에는 설치하지 아니할 수 있다.차도의 오른쪽에 설치하는 길어깨의 폭은 도로의 구분과 설계속도에 따라 일정한 폭 이상으로 설치를 의무화하였다. 근거는 도로의 구조 · 시설 기준에 관한 규칙이다."
대토보상,"현금대신 토지로 보상하는 것을 말한다. 손실보상은 현금보상이 원칙이지만, 토지소유자가 원하는 경우로서 사업시행자가 해당 공익사업의 합리적인 토지이용계획과 사업계획 등을 고려하여 토지로 보상이 가능한 경우에는 토지소유자가 받을 보상금 중 현금 또는 채권으로 보상받는 금액을 제외한 부분에 대하여 공익사업의 시행으로 조성한 토지로 보상할 수 있다. 근거법은 공익사업을 위한 토지 등의 취득 및 보상에 관한 법률이다."
녹지지역,"자연환경, 농지 및 산림의 보호, 보건위생, 보안과 도시의 무질서한 확산을 방지하기 위하여 녹지의 보전이 필요한 지역으로서 국토의 계획 및 이용에 관한 법률(이하, 국토계획법)에 따라 도시 · 군 관리계획으로 결정, 고시된 지역을 말한다.녹지지역은 법이 정하는 용도지역 중 도시지역의 한 종류이며, 자연환경 및 경관의 보호, 희귀 및 멸종위기 야생 동 · 식물의 보호, 환경오염의 예방, 농경지보호, 보안과 도시의 무질서한 확산을 방지하기 위하여 녹지의 보전이 필요한 지역을 대상으로 세분하여 지정하며 다음과 같은 세 가지 지역이 있다.① 보전녹지지역 : 도시의 자연환경 · 경관 · 산림 및 녹지공간을 보전하는 지역, 역사적, 문화적 보전가치가 있는 지역, 풍치 및 경관이 양호한 지역, 무질서한 시가화 방지, 생태계보전을 위해 차단지대, 완충지대로 기능이 있는 지역을 대상으로 지정한다.② 생산녹지지역 : 주로 농업생산을 위해 개발을 유보하는 지역, 농업진흥지역, 시가화 또는 개발을 엄격히 규제할 필요가 있는 농지, 농지가 집단화되어 있거나 경지정리가 되어 있는 지역을 대상으로 지정한다.③ 자연녹지지역 : 도시의 녹지공간의 확보, 도시의 확산 방지, 장래 도시 용지 공급을 위해 보전이 필요한 지역으로 불가피한 경우 제한적인 개발이 가능한 지역, 보전녹지와 연계하여 녹지의 보전이 필요한 지역, 자연 · 산림 · 녹지의 풍치와 건전한 도시환경을 유지하기 위하여 필요한 지역을 대상으로 지정한다.녹지지역 안에서 건폐율 및 용적률의 최대한도는 관할 구역의 면적과 인구규모, 용도지역의 특성 등을 고려하여 국토계획법에서 정해 놓은 기준에 따라 특별시, 광역시, 특별자치시, 특별자치도, 시 또는 군의 조례로 정한다. 국토계획법상 녹지지역안의 건폐율은 20% 이하이며, 용적률은 보전녹지지역 50~80%, 생산녹지지역 및 자연녹지지역 50% 이상~100% 이하이다.녹지지역 안에서 건축물의 용도, 종류 및 규모 등의 제한은 국토계획법 시행령 별표15~17에 정해 놓았으며 특별시, 광역시, 특별자치시, 특별자치도, 시 또는 군의 조례에 구체적으로 정해 놓았다. 관련법은 국토의 계획 및 이용에 관한 법률이다."
공동주택,"대지(垈地) 및 건물의 벽 · 복도 · 계단 기타 설비 등의 전부 또는 일부를 공동으로 사용하는 각 세대가 하나의 건축물 안에서 각각 독립된 주거생활을 영위할 수 있는 구조로 된 주택을 말한다. 공동주택은 아파트, 연립주택, 다세대주택이 있다.아파트는 주택으로 쓰이는 층수가 5개 층 이상인 주택이며, 연립주택은 주택으로 쓰이는 1개동의 바닥면적(지하주차장 면적을 제외)의 합계가 660제곱미터를 초과하고 층수가 4개층 이하인 주택이고, 다세대주택은 주택으로 쓰이는 1개 동의 바닥면적(지하주차장 면적을 제외)의 합계가 660제곱미터 이하이고, 층수가 4개 층 이하인 주택(2개 이상의 동을 지하주차장으로 연결하는 경우에는 각각의 동으로 보며, 지하주차장 면적은 바닥면적에서 제외)이다.주택법에는 기숙사를 제외한 아파트, 연립주택 및 다세대주택으로 규정해 놓았고, 건축법에는 공동주택의 형태를 갖춘 가정보육시설, 공동생활가정, 지역아동센터, 노인복지시설(노인복지주택은 제외) 및 원룸형 주택을 포함시키고 있다. 관련법은 건축법 및 주택법이다."
잔가율,"건물, 건설기계, 항공기, 자동차 등 유형자산의 내용연수 만료시 잔존가격을 재조달원가로 나눈 비율을 말한다. 보통 10~20%로 본다. 건물을 평가할 때 잔가율은 흔히 쓴다.상속, 증여 등의 국세를 부과할 때 건축물의 기준시가를 계산할 때 이 잔가율을 이용한다. 건축물기준시가 산정의 기본 계산식은 다음과 같은데, 잔가율은 가격을 구하는 하나의 요소다.① 기준시가 = m2당 금액×평가대상 건물의 면적(m2)② m2당 금액 = 건물신축가격기준액×구조지수×용도지수×위치지수×경과연수별잔가율"
철골구조,"다양한 모양의 철골과 강판 재료를 리벳, 볼트, 용접 등의 수단으로 접합하여 조립하는 구조를 말한다. 비교적 살이 얇은 형강을 이용한 구조를 경량철골조라 한다. 건축물대장에는 구별하여 기재한다.강재는 주로 선철을 정제하여 성형한 압연강제를 사용하며, 종류는 강판, 형강, 봉강, 강관, 경량형강을 이용한다. 형강은 L, I, H, T, ㄷ자 형강을 주로 쓴다. 이 구조는 횡력에 강하며 내풍, 내진에 잘 견디며 철근콘크리트조에 비해 중량을 감소시킬 수 있고, 개구부 내기가 용이하다.그러나 고열에 약하여 화재에 약한 단점이 있다. 고층주택축이나 초고층주택에 철골철근콘크리트 조로 응용하여 많이 이용한다."
건축허가사전결정제도,"건축허가 대상 건축물을 건축하려는 자는 건축허가를 신청하기전에 허가권자에게 그 건축물의 건축에 관한 다음 각 호의 사항에 대한 사전결정을 신청할 수 있다.① 해당 대지에 건축하는 것이 이 법이나 관계 법령에서 허용되는지 여부,② 이 법 또는 관계 법령에 따른 건축기준 및 건축제한, 그 완화에 관한 사항 등을 고려하여 해당 대지에 건축 가능한 건축물의 규모,③ 건축허가를 받기 위하여 신청자가 고려하여야 할 사항.이 경우 사전결정을 신청하는 자는 건축위원회 심의와 ｢도시교통정비 촉진법｣에 따른 교통영향평가서의 검토를 동시에 신청할 수 있다. 사전결정을 신청하는 자는 사전결정신청서에 다음의 도서를 첨부하여 특별자치시장 · 특별자치도지사 또는 시장 · 군수 · 구청장에게 제출해야 한다.① 지방건축위원회에 제출되어야 하는 간략설계도서(사전결정신청과 동시에 건축위원회의 심의를 신청하는 경우만 해당),② 교통영향평가의 검토를 위해 ｢도시교통정비 촉진법｣에서 제출하도록 한 서류(사전결정신청과 동시에 교통영향평가의 검토를 신청하는 경우에 한함),③ 사전환경성검토를 위하여 ｢환경정책기본법｣에서 제출하도록 한 서류(사전결정이 신청된 건축물의 대지면적 등이 ｢환경정책기본법｣에 따른 사전환경성검토 협의대상인 경우만 해당),④ 의제되는 허가를 받거나 신고 또는 협의를 하기 위하여 해당 법령에서 제출하도록 한 서류(해당 사항이 있는 것만 해당),⑤ 건축계획서 및 배치도. 사전결정 신청자는 사전결정일부터 7일 이내에 사전결정서를 송부받을 수 있다.사전결정서에는 법령 등에 의 적합 여부와 의제되는 허가 · 신고 또는 그 협의 여부가 표시된다. 사전결정 통지를 받은 경우에는 다음의 허가를 받거나 신고 또는 협의를 한 것으로 본다.① 개발행위허가,② 산지전용허가와 산지전용신고(다만, 보전산지인 경우에는 도시지역만 해당),③ 농지전용허가 · 신고 및 협의,④ 하천점용허가. 사전결정 신청자는 사전결정을 통지받은 날부터 2년 이내에 건축허가를 신청해야 하며, 이 기간에 건축허가를 신청하지 않으면 사전결정의 효력이 상실된다. 근거법은 건축법이다."
건축물용도,"건축물의 종류를 유사한 구조 · 이용목적 및 형태별로 묶어 분류한 것을 말한다. 건축법에서는 건축물의 용도를 주택, 근린생활시설, 교육연구시설, 숙박시설, 공장, 창고, 업무시설 등 28개로 분류해 놓았다. 건축물의 용도는 일일이 법으로 규정하기 어려운 면이 있는데, 사람들의 수요가 점차 복잡하고 세분화됨에 따라 건축물의 용도가 하나의 목적에 국한되지 않고, 또 새로운 용도의 공간이 필요해지기 때문이다.오피스텔의 경우 그 목적은 업무용이나 현재는 독신자나 신혼부부가 주로 이용하는 주거용도로 더 많이 쓰이고 있는 것이나, PC방(인터넷컴퓨터 게임시설 제공업)처럼 새로 생기는 것이 그 대표적인 예 라 할 수 있다."
